from,to
00e2c006627f8ce5c479b941ca48e3fe6cd88cee,volume::journal of information systems engineering & management::2024::13
00e300be31016dc9beca7e6bbca70eb2a6b39347,volume::spine::2019::1
00e30aef7e4e0b487f3c0d086989a721748480e1,volume::international conference on artificial intelligence and law::2025::13
00e31f84d2627d2379f2e1dbbf0ec46270fada47,volume::journal of automated reasoning::2020::7
00e33760f2b605ccaca10c3fdd41e2536d9810af,volume::international conference on data warehousing and knowledge discovery::2015::4
00e34b7351b6f7104218a7a09ee22aedcc927d4b,"volume::international multi-conference on systems, signals & devices::1997::11"
00e576c2e5291791e457111365d7fbf07635e5ed,volume::proceedings of the vldb endowment::2016::3
00e59a80e662ca1644aea33ce444007e8b1a661a,volume::bigdata congress [services society]::2018::12
00e6038075ca36c4c5eb14882519e2230c1ddc0f,volume::clinical neurology and neurosurgery (dutch-flemish ed. print)::2024::19
00e6aee46dfddd7a8547e81340028febcbb8556d,"volume::international conference on identity, security and behavior analysis::2017::1"
00e6d764b99a6b1be2c04eea3aec4d1c4220520d,volume::omics::2006::16
00e6e8a8dc5c4100584af8175e24616a8a5efab1,volume::sigmod conference::2014::13
00e810580940e3568ab2e473b847d79db414a8bb,volume::telecommunications systems::2007::19
00e95e8491f4c3ae1d6e7a05da1afb132f3f4e45,volume::the vldb journal::2013::2
00e9f7de479605fc4e2c139dc709104dddb47d95,volume::information processing letters::1996::1
00ea8bd13ef9b496ae6912d7d30c32fca8076211,volume::acm symposium on applied computing::2004::2
00eb0a85c55defa310b3c3d96fe5c3652647f363,volume::cochrane database of systematic reviews::2011::3
00ebab4c1e59102e5b2bf87bb6eb8f7be1d68f09,volume::2008 latin american web conference::2008::10
00ed77e5d8389fd07d39c786788849f67f5f3bce,volume::international conference of distributed computing and networking::2020::19
00ee51ed9bf95b9177998ee99c25254cb62601cd,volume::the spine journal::2019::20
00ef8182f0b7e4fee0d98893558c51e137ab631d,volume::bmc gastroenterology::2022::20
00ef9faf0ecc3dbcb41efb56093092603bd86e69,volume::international conference on enterprise information systems::2015::8
00f08f84a3d220ecf60474c3c6aa6553223dad44,volume::nucleic acids research::2005::13
00f09c67d70f66526d781791773ad3214a00833f,volume::european radiology::2023::20
00f0c1633e72a8a5caf2e78ae1c878132966873d,volume::proceedings of the vldb endowment::2024::19
00f0cff5c42f40c1a252975399e55dc60e19c75d,"volume::2020 international conferences on internet of things (ithings) and ieee green computing and communications (greencom) and ieee cyber, physical and social computing (cpscom) and ieee smart data (smartdata) and ieee congress on cybermatics (cybermatics)::2020::20"
00f189133a8c64e5d197ef37092257463f8a2e8b,volume::j. comput. biol.::1995::15
00f3657eb896363a23a40bf2b282bfcab0b0a964,volume::ieee intelligent vehicles symposium::2010::14
00f3a348ffc12499d9753994e5a6d8871beff14d,volume::arxiv.org::2025::15
00f5b0d035a49fdffeb777dab3aeedaf932f07fe,volume::wireless personal communications::2020::8
00f5f49cb227be9b3211060b46b3de9b01359c9b,volume::international conference on multimedia retrieval::2024::4
00f64fc2b1c001617c6c73ff44f2cfc026899f0f,volume::european conference on information retrieval::2008::6
00f7ba23679d58c366c5203edb48ef354ea17d38,volume::international conference on language resources and evaluation::2024::14
00f8212382b6b5b958741ffd8c6a09589edd673a,volume::international conference on climate informatics::2020::18
00f916a4680fce8c758f44131c261d9b448ea854,volume::scientific data::2021::13
00f9ecdc139aaff5ab2b7ce998daf270578af151,volume::future generations computer systems::2017::15
00fa0d78c4762834810570582cbe03436f683c6e,volume::nucleic acids res.::2015::4
00fbddf9bf94fd6a268482e0ea2ca1d9f78083af,volume::ieee access::2019::10
00fc3bfabbb8bb78d55b61410f71a25478088f76,volume::operative neurosurgery::2018::9
00fcd44ae60d167ac1f576665d40f656e2151126,volume::computer graphics forum (print)::2002::19
00fce78e462fcee0fb6635d9a13481d8421a684a,volume::annals of thoracic surgery::2017::8
00fce90e82ee278c5853498f08b0095c4ba742d8,volume::international symposium on spatial and temporal databases::2001::12
00fdf5454b5644d634e7c1be136dbd120ad7f8f4,volume::cartographica::2004::5
00fe8ee8ae243c74b51ddcf52a690908942b0b17,volume::american journal of medicine::2015::1
00febac4f93833c46cf0654bb19687f1502608ec,volume::advances in distributed computing and artificial intelligence journal::2024::16
00ff3d6b089566cac859d18b130145e35d4dcdfd,volume::international journal of innovative research in advanced engineering::2025::13
010144e77177e48f65ac93773c219e85faa0c744,volume::bmc bioinformatics::2009::16
01017d4737c4a60eb29b84262e3e5e0442429999,volume::knowledge discovery and data mining::2016::6
0101a563592c736ff062e117ee4ef8386516ebfc,volume::appl. ontology::2008::11
01024f5e65925b83e42d60d20c881044e51f1d86,volume::ieee international enterprise distributed object computing conference::2011::3
01034b193df6744c27fad247ca7c1312edd38148,volume::2015 16th ieee international conference on mobile data management::2015::12
0104050170e4417f3e38457660b9bcb366444239,volume::real-time systems::2012::1
010474041b63870ab9aaa76a43af285aee33ddd3,volume::ubicomp/iswc adjunct::2015::5
0104b9b50f5a285c914e160c277b730a91f278e7,volume::international symposium on algorithms and computation::2022::13
0104fa4f45d900a6dc965cdac20d5668c20a21b4,volume::progress in artificial intelligence::2019::12
0105dfbe485a3a55b9477f720b6812a391b09b6e,volume::computer vision and pattern recognition::2025::5
0105e0cda67b5139e0080fc9f2228f4fe7d4939f,volume::international conference on database and expert systems applications::2006::16
0106269cf85d6ef1169398b91759b41bf513bfe2,volume::journal of cloud computing::2024::3
010743edaffaabf0eb12770f8e7fce6acb9d3887,volume::journal of chemical information and modeling::2018::4
0107d56db1de5e78919b8d55781ca976fe4acb8e,volume::ieee international conference on data engineering::2014::6
0107f24d8a737e11f4f7fb25f8e1060cd87c527d,volume::professioni infermieristiche::2015::19
01081824932a221e08dae908d545291f45dcb6de,volume::oncotarget::2016::19
01083b2392397bae3cbda39eac91283c28c44e93,volume::clinical spine surgery::2023::4
01091d8910096f7fbf0dd375db1e50b8618ffb49,volume::multimedia tools and applications::2003::16
01092e23bda93f2520a648dcb7f9b65952fbbdca,volume::iaf human spaceflight symposium::2024::20
0109614f14c86e797b977c3ea51854f3d966e297,volume::international conference on extending database technology::2024::15
010996aac481c9191f290065542b0b7e3473257a,volume::arxiv.org::2022::7
0109dce7e1db2b2cd07b9a9fef79e1eae4949447,volume::medinfo::1998::18
010abe9905772f037f4270f0315ecaae69779ed2,volume::astronomy and computing::2016::15
010c3dded6feee49dd7ef2e6d4aff27d2f7f3e91,volume::ifip international conference on embedded and ubiquitous computing::2004::10
010cce9189daeaa3ea03ad0e7ac86810b975fca9,volume::int. j. distributed syst. technol.::2011::18
010e197fe5b5bc46ec9141e7936b780d8b37cc4b,volume::environment and planning::2022::4
010e282e9a979f5c56428e7e9868823e9dabff53,"volume::2017 ieee international conference on internet of things (ithings) and ieee green computing and communications (greencom) and ieee cyber, physical and social computing (cpscom) and ieee smart data (smartdata)::2017::9"
010eb48c9cb777f8a0c984a6196a232544c6d713,volume::international conference on statistical and scientific database management::1990::5
01103911b14eff4fc18c2ebb5650de9a199c4ebf,volume::inf. syst. frontiers::2011::17
01111eeea8e28c7332f086bd985303d682b7c7e1,volume::isprs int. j. geo inf.::2016::20
011193852a9f1ff60e36b281686aadb6f59bc6d3,volume::annual meeting of the association for computational linguistics::2024::10
0111a684b7b59185fbf9a5777442d0eb85e78c8a,volume::circulation::2021::20
0111e7d5e1df3c1c8196363ebdbde7a7b60cd198,volume::distributed and parallel databases::2013::11
01139cd84c465f5680d948744fc0a2a717948c70,volume::international conference on applications of natural language to data bases::2008::19
0113b02268b0f4d62c14d93c51c9290a32f6365a,"volume::international conference on geographical information systems theory, applications and management::2020::16"
0114a12c4fa53ce7b86692a2f12cb3de07795708,volume::journal of artificial intelligence and capsule networks::2024::9
01154dcc9e5cb513538afa315ac4b2e0a5c71e17,volume::china semantic web symposium::2014::20
01154df68f26c2aff0bf20704f71b35b877cec56,volume::bmc bioinformatics::2009::6
0115ed4b5495f126723c28a144226380f7dacf67,volume::acm sigmod conference::1997::11
01166297235b582a879614ef160708fb6e8a3d29,volume::ieee international conference on robotics and automation::2024::20
011713d09e5d2bf8a53e00d9c2a9918ec44fb2db,volume::international conference on extending database technology::2018::3
0117172e79b8f7fb1da8f45e8046447edc6c5d70,volume::programming and computer software::2023::3
011bb667f9577579587973cd1866105905721089,volume::bulletin of rehabilitation medicine::2025::13
011be089a6911d42757a204fbe26850baafc039f,volume::digital information and communication technology and its applications::2016::8
011d14aa1aa7c9a80e88d593bc783642547bb8a8,volume::aaai conference on artificial intelligence::2011::14
011dc5af652992f7e385cdd726a193ed3358d526,volume::cybersecurity and cyberforensics conference::2019::2
011e8f2fa7fda92ef4a9c9df7ab12e50c479b127,volume::archives of orthopaedic and trauma surgery::2024::15
011efa271f4a51f73312e407d84161b7819ab066,volume::international conference on database theory::2003::16
011f718fa6f425503ce25441c3f0081c5c26cf3b,volume::journal of intensive care medicine::2020::10
011fc3f748a48023b52c174965a22a9d432e893f,volume::conference on computer graphics and interactive techniques in australasia and southeast asia::2007::13
0121bdac60b64099262dbda7899a9a6710be4a3d,volume::journal of biological chemistry::2005::12
01239cf5e0e6986d921172786fee5d8c2f896f50,volume::journal of the american society of nephrology::2017::14
01251873d66cf7b83c1a8624bce4f7f61af7cc58,volume::spine::2014::4
01284ebdfb008ed31e91748522b6b0af8871f1e6,volume::information and computation::2011::3
01296e9646653a373d6f491d3c64af1e3a81465d,volume::symposium on advances in databases and information systems::2019::17
012a10bb284641ca4edfb291f64b82e7a8160d77,volume::dkb/kik@ki::2018::15
012ac87c09e3a5a9e0c5269a48358658742daeb0,volume::ieee transactions on knowledge and data engineering::2016::15
012b828f79ef152301e821b6ef7e30e1a537a997,volume::applied clinical informatics::2011::8
012f0695ab4fc4f5b7adc2e1df982cd244a7176d,volume::biorxiv::2020::15
012f715f3a484963baeee097f7e01e75f6681518,volume::arxiv.org::2022::15
013036edf80b7e1d9d001e357f7de0e87d1aee78,volume::journal of database management::1998::6
0131570633168f49648ac2b29cae8d212eface2c,volume::database j. biol. databases curation::2020::9
01319e9d4bf743bacdf5bfb378cee755dd1900e1,volume::acm sigact-sigmod-sigart symposium on principles of database systems::1997::7
0132003882f6b211103d7e25cd7d8b51b0bf4c9e,volume::international conference on machine learning::2005::2
013415a59627311e17699446f5fa292fa7aef790,volume::international conference on web reasoning and rule systems::2013::11
0134d426889b91ae72de3080c33ac24b8c95affa,volume::interantional journal of scientific research in engineering and management::2025::5
01356bb6e5f7d7d8b7801e42efef458d8b343e70,volume::journal of visual languages and computing::1992::15
013602c3ac468a371debdc342169156c45dc0e94,volume::circulation::2022::17
0136f3911fdb18da5fd61b96f162ed3e2160ccf5,volume::annual international acm sigir conference on research and development in information retrieval::2024::14
013829887af4bb08e9106438f7cf0891de7d4a65,"volume::vestnik nevrologii, psihiatrii i nejrohirurgii (bulletin of neurology, psychiatry and neurosurgery)::2025::1"
01387c9225bb17d434c1fe5883107d168764e252,volume::international conference on software engineering and knowledge engineering::2019::15
0138be845daf348f02fb59e3c20cbc3e47960fd1,volume::ifip international information security conference::2017::2
01395751971ea489e5cc9598d031106f2dcd4837,volume::journal of logic and computation::2010::6
0139e5afb421105b9b3edd472480f424460548b6,volume::international journal of environmental research and public health::2021::9
013a3c6e422a30d15c50ee796c69ed7e530b45b5,volume::international conference on conceptual modeling::1999::6
013c4d93d383cfe124e4c43fb280620b5fed0ff3,volume::journal of supercomputing::2012::11
013c9ab941730056dc1fbfa33f52b38f1d9c989f,volume::fundamenta informaticae::2007::10
013f410c6ebd5fb426feadbf3612eb1c03c9f5f8,volume::cureus::2021::2
01404ec1e756bf48aa3a29613823a786e2f11354,volume::data & knowledge engineering::1993::10
0140f2155376a20a06d6c7cd698b0ccd8bec136a,volume::journal of the american society for mass spectrometry::2023::14
01410821e158d701696e5bdfbc3ea707a6ee4ab3,volume::journal of orthopaedic experience &amp; innovation::2025::8
014110225603dd5e0f848a43878afa240034bb19,volume::acm sigact-sigmod-sigart symposium on principles of database systems::2002::11
0141d99ff84813605991b2643d92079ebd733758,volume::journal of artificial intelligence research::2025::14
014221434f6a82dc6411e2ae856df11d0094de55,volume::journal of medical internet research::2008::6
01423aa4e5fb50808ed31f1c877f3a548dd62346,volume::international conference on intelligent computing::2010::3
01431403f949d8bbdf038b7e4a97b2b392612b7f,volume::computer and information science::2011::13
0143bab60caf6d2a4598a844c67b1c3b638f4bbb,volume::2015 ieee world congress on services::2015::12
0144656699df6ae57325222b4a2a891642fa36e5,volume::automated and algorithmic debugging::2005::9
01446edffdb108e6822ff52fa7a0657719a3ca62,volume::ieee journal of selected topics in applied earth observations and remote sensing::2012::9
01449c8e435b9c5c83cecc5c4b12bdc5aedaca76,volume::circulation::2022::19
0144af1d519b82d734ab27b53f9e93b5153dfea3,volume::international conference on statistical and scientific database management::2009::3
0145a6f984de6d2779c82a5243e67149e00ee499,volume::international symposium on algorithms and computation::2024::14
014601c870c139e8a56f48e879f871d3acffcf19,volume::acm turing celebration conference::2019::11
01463bcbb055fb29d78281dd8f8eec56742bd7da,volume::ieee computer society annual symposium on vlsi::2022::14
01471c23948836130bd8e7c8d1b49d9c0cf45901,volume::international conference on database and expert systems applications::1996::8
0147940b248fcfd8647375fcbae11b269fcc50ca,volume::arxiv.org::2025::17
00000a919f96e27214c974f39c97c26a46c41a26,volume::environmental science and technology::2023::10
00000c33779acab142af6c7a6dae8b36fac0805d,volume::energies::2024::14
00001b5c9c889dd80a03cf72d1800b2bc9519872,volume::international conference on advances in social networks analysis and mining::2013::8
