authorId,name,firstName,lastName
2141851586,Michael Dodge,Michael,Dodge
2054694492,G. Jacobs,G.,Jacobs
2260640437,Thomas W. Giambelluca,Thomas,W. Giambelluca
2286135716,Benjamin Rosner,Benjamin,Rosner
1802820,M. Horridge,M.,Horridge
2339849665,Guillen Austria,Guillen,Austria
2278419767,Tiffany Lee,Tiffany,Lee
2262359934,A. Auerbach,A.,Auerbach
1797154,Noureddine Boujnah,Noureddine,Boujnah
2630789,P. Korbel,P.,Korbel
33773039,S. Carta,S.,Carta
1748453,S. Consoli,S.,Consoli
2072499690,Alessandro Giuliani,Alessandro,Giuliani
2308276,Alessandro Sebastian Podda,Alessandro,Sebastian Podda
3349721,D. Recupero,D.,Recupero
5437931,C. Kalmar,C.,Kalmar
33553660,V. Patel,V.,Patel
3603516,L. Humphries,L.,Humphries
51114946,Giap H. Vu,Giap,H. Vu
84024189,C. Zimmerman,C.,Zimmerman
145458232,Jordan W. Swanson,Jordan,W. Swanson
50698047,Jesse A. Taylor,Jesse,A. Taylor
144812095,K. A. Ross,K.,A. Ross
1844768,I. Sitzmann,I.,Sitzmann
1682747,Peter James Stuckey,Peter,James Stuckey
65857992,Nan Zhang,Nan,Zhang
145080425,Gautam Das,Gautam,Das
2704127,T. K. Dang,T.,K. Dang
143772714,Paul Groth,Paul,Groth
2927032,E. Simperl,E.,Simperl
34071005,A. Gray,A.,Gray
3122192,M. Sabou,M.,Sabou
2849472,M. Krötzsch,M.,Krötzsch
1863173,F. Lécué,F.,Lécué
1724463,Fabian Flöck,Fabian,Flöck
103712910,Yolanda Gil,Yolanda,Gil
1743881,D. Chen,D.,Chen
2237453,K. Klenk,K.,Klenk
1751691,Hung-Yi Tu,Hung-Yi,Tu
1767200,Junqiang Liu,Junqiang,Liu
1751643,Ke Wang,Ke,Wang
1730630,Amir Abboud,Amir,Abboud
1683786,Paweł Gawrychowski,Paweł,Gawrychowski
34762109,S. Mozes,S.,Mozes
1681527,Oren Weimann,Oren,Weimann
101576355,K. Grootheest,K.,Grootheest
145003351,E. Puijenbroek,E.,Puijenbroek
21817711,L. T. Berg,L.,T. Berg
46869129,Mei Bai,Mei,Bai
1759388,Junchang Xin,Junchang,Xin
8349792,Guoren Wang,Guoren,Wang
144809527,Roger Zimmermann,Roger,Zimmermann
2108045438,Xite Wang,Xite,Wang
2291199148,Minghan Li,Minghan,Li
48819635,Éric Gaussier,Éric,Gaussier
34941385,Hoyt D. Warner,Hoyt,D. Warner
47479300,David Odle,David,Odle
2323085640,Ananth Majumdar,Ananth,Majumdar
2149134160,Zhili Zhou,Zhili,Zhou
1471435946,Meimin Wang,Meimin,Wang
2147320516,Zewen Ni,Zewen,Ni
1932298446,Zhihua Xia,Zhihua,Xia
2147262168,B. Gupta,B.,Gupta
2742508,B. Dageville,B.,Dageville
2141958,Thierry Cruanes,Thierry,Cruanes
1686321,M. Zukowski,M.,Zukowski
144374835,V. Antonov,V.,Antonov
2695294,Artin Avanes,Artin,Avanes
145001528,J. Bock,J.,Bock
2086209119,Jonathan Claybaugh,Jonathan,Claybaugh
2364443,D. Engovatov,D.,Engovatov
25770850,Martin Hentschel,Martin,Hentschel
9395892,Jiansheng Huang,Jiansheng,Huang
145919235,Allison W. Lee,Allison,W. Lee
2274943,Ashish Motivala,Ashish,Motivala
3416273,A. Munir,A.,Munir
2892135,Steven Pelley,Steven,Pelley
2070914382,P. Povinec,P.,Povinec
1397042707,Greg Rahn,Greg,Rahn
2527443,Spyridon Triantafyllis,Spyridon,Triantafyllis
1708576,Philipp Unterbrunner,Philipp,Unterbrunner
2405137128,Weijian Guo,Weijian,Guo
2378971347,Yunbin He,Yunbin,He
145078804,C. Anagnostopoulos,C.,Anagnostopoulos
1732298,P. Triantafillou,P.,Triantafillou
2336858100,Yanying Zhu,Yanying,Zhu
2276203792,Bin-Bin Cai,Bin-Bin,Cai
2340965176,Fei Gao,Fei,Gao
2288981525,Song Lin,Song,Lin
2283085,A. Meliou,A.,Meliou
31938009,Sudeepa Roy,Sudeepa,Roy
144823759,Dan Suciu,Dan,Suciu
2422546177,Ziying Zhang,Ziying,Zhang
143777664,Hui Xie,Hui,Xie
2217938161,P. Chen,P.,Chen
143769643,P. Cao,P.,Cao
1713004,N. Brisaboa,N.,Brisaboa
1396330272,Ana Cerdeira-Pena,Ana,Cerdeira-Pena
2871982,Guillermo de Bernardo,Guillermo,de Bernardo
143678972,G. Navarro,G.,Navarro
2814073,Óscar Pedreira,Óscar,Pedreira
1790043,Adina Crainiceanu,Adina,Crainiceanu
1809316,Prakash Linga,Prakash,Linga
2357165,Ashwin Machanavajjhala,Ashwin,Machanavajjhala
143614516,J. Gehrke,J.,Gehrke
1769868,J. Shanmugasundaram,J.,Shanmugasundaram
2116811519,Yueling Zhao,Yueling,Zhao
2151810525,Jian Zhang,Jian,Zhang
144856288,Chi-Wing Fu,Chi-Wing,Fu
1387797341,Mingliang Xu,Mingliang,Xu
1714104,Dominik Moritz,Dominik,Moritz
144039495,Yunhai Wang,Yunhai,Wang
2145641810,Yuan Sui,Yuan,Sui
2288273199,Jiaru Zou,Jiaru,Zou
144203509,Mengyu Zhou,Mengyu,Zhou
2116554804,Xinyi He,Xinyi,He
12723949,Lun Du,Lun,Du
2109750123,Shi Han,Shi,Han
2140415600,Dongmei Zhang,Dongmei,Zhang
1802641,D. Ponceleón,D.,Ponceleón
1782441,S. Srinivasan,S.,Srinivasan
1784772,Stefan Borgwardt,Stefan,Borgwardt
1861119,Veronika Thost,Veronika,Thost
2076985827,R. Timothy,R.,Timothy
5253422,E. Daniel,E.,Daniel
2108791650,Weiting Li,Weiting,Li
1850278,Liyao Xiang,Liyao,Xiang
2116590502,Zhou Zhou,Zhou,Zhou
2120513503,Feng Peng,Feng,Peng
32715497,R. Kellogg,R.,Kellogg
49985425,Tom Lee,Tom,Lee
2076706876,Diane Dumas,Diane,Dumas
97728490,Barbara Raggo,Barbara,Raggo
2116840160,Nian Pan,Nian,Pan
2117845272,X. Bai,X.,Bai
2144812804,Xiaolong Jiang,Xiaolong,Jiang
2152945541,Shuo Ma,Shuo,Ma
50884435,Yinyin Peng,Yinyin,Peng
14797446,V. S. Sousa,V.,S. Sousa
33663874,Daniel de Oliveira,Daniel,de Oliveira
1763201,Marta Mattoso,Marta,Mattoso
144255847,P. Valduriez,P.,Valduriez
2156962844,Seung-kyung Lee,Seung-kyung,Lee
2994930,Pilsung Kang,Pilsung,Kang
97642229,Sungzoon Cho,Sungzoon,Cho
1998626,T. Tzouramanis,T.,Tzouramanis
1809602,M. Vassilakopoulos,M.,Vassilakopoulos
1796253,Y. Manolopoulos,Y.,Manolopoulos
47916482,Doreswamy,Doreswamy,
1922940,Srinivas Narasegouda,Srinivas,Narasegouda
1779771,W. Haque,W.,Haque
48775518,Anukriti Singh,Anukriti,Singh
2651942,Henry S. Park,Henry,S. Park
38176983,B. Teh,B.,Teh
37811659,E. Butler,E.,Butler
48262019,M. Zeng,M.,Zeng
47128295,Steven H. Lin,Steven,H. Lin
1712118,J. Welsh,J.,Welsh
143847861,Joe Y. Chang,Joe,Y. Chang
145595446,V. Verma,V.,Verma
1814228,M. Hsieh,M.,Hsieh
153314745,Ming-Syan Chen,Ming-Syan,Chen
144019071,Philip S. Yu,Philip,S. Yu
2249354909,Nicholas Kusnezov,Nicholas,Kusnezov
2256506039,Avinash Iyer,Avinash,Iyer
2204861935,Mary K. Richardson,Mary,K. Richardson
1828530839,Amit S. Piple,Amit,S. Piple
2118365775,Jennifer C. Wang,Jennifer,C. Wang
2183268152,Kevin C. Liu,Kevin,C. Liu
2256766478,Alexander B. Christ,Alexander,B. Christ
2253959786,J. Lieberman,J.,Lieberman
2189487,N. Heckmann,N.,Heckmann
1399245394,Marcell Vazquez-Chanlatte,Marcell,Vazquez-Chanlatte
21120197,Karim Elmaaroufi,Karim,Elmaaroufi
2283845893,Stefan J. Witwicki,Stefan,J. Witwicki
1775517,S. Seshia,S.,Seshia
2282704315,Khandoker Ashik Uz Zaman,Khandoker,Ashik Uz Zaman
2282609446,Ashraful Islam,Ashraful,Islam
1576547868,Yusuf Mahbubul Islam,Yusuf,Mahbubul Islam
2282767133,Md Abu Sayed,Md,Abu Sayed
143624216,C. Rueda,C.,Rueda
144980015,L. Bermudez,L.,Bermudez
49952732,J. Fredericks,J.,Fredericks
144086987,Y. Chung,Y.,Chung
1714259,Myoung-Ho Kim,Myoung-Ho,Kim
121539784,Shadab Ahmad,Shadab,Ahmad
1643219422,Pasupuleti Syam Kumar,Pasupuleti,Syam Kumar
2346982692,Mario A. Cypko,Mario,A. Cypko
2065948532,M. A. Salim,M.,A. Salim
2346996878,Aditya Kumar,Aditya,Kumar
2268858549,Leonard Berliner,Leonard,Berliner
2401818497,A. Dietz,A.,Dietz
2321640701,M. Stoehr,M.,Stoehr
2346985666,Oliver Amft,Oliver,Amft
3337161,Jeff T. Inman,Jeff,T. Inman
144629825,H. R. Flores,H.,R. Flores
90186678,G. May,G.,May
2944965,J. Weller,J.,Weller
144812882,C. Bell,C.,Bell
34651030,T. Řezník,T.,Řezník
32039060,M. Konečný,M.,Konečný
2289002,K. Charvát,K.,Charvát
2387444470,M. Selvaganesh,M.,Selvaganesh
2226520731,P. Karthi,P.,Karthi
2286984686,V. A. N. Kumar,V.,A. N. Kumar
2285729640,S. Moorthy,S.,Moorthy
2230541170,U. Student,U.,Student
108663545,J. Baas,J.,Baas
1707738,M. Dastani,M.,Dastani
2243973105,A. Feelders,A.,Feelders
2149505214,Zhen Guo,Zhen,Guo
2110732561,Jun Ye,Jun,Ye
2491861,E. Chazard,E.,Chazard
2853888,D. Babaousmail,D.,Babaousmail
40011348,Aurélien Schaffar,Aurélien,Schaffar
2647385,G. Ficheur,G.,Ficheur
1712612,R. Beuscart,R.,Beuscart
48673524,A. Sarker,A.,Sarker
1702289,Diego Mollá Aliod,Diego,Mollá Aliod
145212976,Cécile Paris,Cécile,Paris
5561293,M. Hamana,M.,Hamana
2456152,Gaetano Geck,Gaetano,Geck
1977696,Bas Ketsman,Bas,Ketsman
1786248,F. Neven,F.,Neven
1736032,T. Schwentick,T.,Schwentick
1701938054,B. Kerleroux,B.,Kerleroux
2240944399,J. Hak,J.,Hak
6873452,B. Lapergue,B.,Lapergue
48965351,N. Bricout,N.,Bricout
47531016,F. Zhu,F.,Zhu
2160385,M. Inoue,M.,Inoue
8051988,K. Janot,K.,Janot
4092734,C. Dargazanli,C.,Dargazanli
5720206,J. Kaesmacher,J.,Kaesmacher
7803310,A. Rouchaud,A.,Rouchaud
97922602,G. Forestier,G.,Forestier
2287275416,Hugo Gortais,Hugo,Gortais
9507503,J. Benzakoun,J.,Benzakoun
2303737884,Takeshi Yoshimoto,Takeshi,Yoshimoto
39619072,A. Consoli,A.,Consoli
67321200,W. Ben Hassen,W.,Ben Hassen
5960810,H. Hénon,H.,Hénon
4856123,O. Naggara,O.,Naggara
4418209,G. Boulouis,G.,Boulouis
2387216637,Andr'as R'acz,Andr'as,R'acz
2387214302,Tam'as Borsos,Tam'as,Borsos
3108745,A. Veres,A.,Veres
2387213529,Benedek Csala,Benedek,Csala
1397042086,M. O'Connor,M.,O'Connor
1702645,S. Tu,S.,Tu
3099253,Csongor Nyulas,Csongor,Nyulas
145521072,Amar K. Das,Amar,K. Das
1680938,M. Musen,M.,Musen
145179575,F. Porto,F.,Porto
152836682,V. F. V. D. Silva,V.,F. V. D. Silva
31511095,M. L. Dutra,M.,L. Dutra
2615913,B. Schulze,B.,Schulze
2330818191,Yuan Lian,Yuan,Lian
2248256982,Keisi Kotobelli,Keisi,Kotobelli
52160498,Kathleen Glisic,Kathleen,Glisic
2394258981,Daniel A. Sprague,Daniel,A. Sprague
3711085,S. M. Vallabh,S.,M. Vallabh
2248275035,B. Appleby,B.,Appleby
5277225,E. Minikel,E.,Minikel
2128841762,C. Ambrogi,C.,Ambrogi
2211638455,S. Desai,S.,Desai
2090167946,R. Carhart,R.,Carhart
1403337559,J. Jenab-Wolcott,J.,Jenab-Wolcott
2334492245,J-Y. Shih,J-Y.,Shih
1734216,Marcel Karnstedt,Marcel,Karnstedt
1716839,K. Sattler,K.,Sattler
1733076,M. Hauswirth,M.,Hauswirth
144188916,Roman Schmidt,Roman,Schmidt
35914083,F. Fusco,F.,Fusco
1780709,M. Stoecklin,M.,Stoecklin
1699100,M. Vlachos,M.,Vlachos
32794831,W. Zhang,W.,Zhang
1713128,Quan Z. Sheng,Quan,Z. Sheng
1766463,Yongrui Qin,Yongrui,Qin
145620556,K. Taylor,K.,Taylor
2082966,Lina Yao,Lina,Yao
2680934,F. Cicalese,F.,Cicalese
2167957,E. Porat,E.,Porat
9292495,V. Sardar,V.,Sardar
151408981,S. Ram,S.,Ram
2414780229,Shrisha H,Shrisha,H
2053268516,Sowmya Sridharan,Sowmya,Sridharan
2087285504,P. Patel,P.,Patel
2112646490,Ke Wu,Ke,Wu
2190944339,Cong Chen,Cong,Chen
2114792535,Zheng-yu Song,Zheng-yu,Song
2190919302,Kaiwei Yu,Kaiwei,Yu
2145789320,Jinlong Zhou,Jinlong,Zhou
2146665885,Jun Wu,Jun,Wu
153856588,M. Kwak,M.,Kwak
3168950,Gondy Leroy,Gondy,Leroy
2109634556,Jesse D. Martinez,Jesse,D. Martinez
3304707,Stephan Mennicke,Stephan,Mennicke
3245041,Jan-Christoph Kalo,Jan-Christoph,Kalo
1720266,Wolf-Tilo Balke,Wolf-Tilo,Balke
2364096840,Nathan T. Rich,Nathan,T. Rich
2364107899,Sarah Salzman,Sarah,Salzman
2364046374,Gabriel Altay,Gabriel,Altay
2364043331,Kunal Nagpal,Kunal,Nagpal
2364102391,Vivek Shetye,Vivek,Shetye
2364119477,Gena A Rangel,Gena,A Rangel
2410167931,Poojan Thakkar,Poojan,Thakkar
2120968911,Annie Darmofal,Annie,Darmofal
2242156691,D. Sun,D.,Sun
2269378988,B. O'Neil,B.,O'Neil
2321640044,A. Zarzour,A.,Zarzour
2364108437,John Nemunaitis,John,Nemunaitis
2303923886,James F. Maher,James,F. Maher
2274801627,Philip E Lammers,Philip,E Lammers
2364102350,Srilata Gundala,Srilata,Gundala
5970030,T. Pluard,T.,Pluard
2364102412,Viran R. Holden,Viran,R. Holden
2363961549,Arpita Saha,Arpita,Saha
2363963807,V. Chiou,V.,Chiou
2304812325,C. Osterman,C.,Osterman
2233602480,M. Kidess,M.,Kidess
2354649783,J. Goedeke,J.,Goedeke
2354650524,Franz Aschl,Franz,Aschl
2240211067,N. Pyrgidis,N.,Pyrgidis
1931660511,Y. Volz,Y.,Volz
2382356246,Troya Georgieva,Troya,Georgieva
2352575241,Regina Stredele,Regina,Stredele
2340591008,Benedikt Ebner,Benedikt,Ebner
2030962296,M. Atzler,M.,Atzler
2316373735,Darjusch Askari,Darjusch,Askari
2087731553,Martina Heinrich,Martina,Heinrich
46608067,Kristin Becker,Kristin,Becker
2145940860,J. Hermans,J.,Hermans
2263006784,Julian Marcon,Julian,Marcon
2303764537,Maria Apfelbeck,Maria,Apfelbeck
2276692954,Oliver J. Muensterer,Oliver,J. Muensterer
2263024564,C. Stief,C.,Stief
2257826769,Michael Chaloupka,Michael,Chaloupka
31843012,B. Werner,B.,Werner
6061639,Jourdan M Cancienne,Jourdan,M Cancienne
118521136,R. Browning,R.,Browning
1705991,N. Verma,N.,Verma
2172383964,B. Cole,B.,Cole
2677446,A. Waluyo,A.,Waluyo
144285889,B. Srinivasan,B.,Srinivasan
1718426,D. Taniar,D.,Taniar
145492472,Wenny Rahayu,Wenny,Rahayu
1711714,B. Apduhan,B.,Apduhan
152576198,G. Konstantinidis,G.,Konstantinidis
2153356820,Jet Holt,Jet,Holt
144030084,Adriane P. Chapman,Adriane,P. Chapman
1808719,S. Chatterjee,S.,Chatterjee
39667781,M. Kesarwani,M.,Kesarwani
3466794,Jayam Modi,Jayam,Modi
2618887,Sayantan Mukherjee,Sayantan,Mukherjee
119195732,Shravan Kumar Parshuram Puria,Shravan,Kumar Parshuram Puria
2112464455,Akash Shah,Akash,Shah
1691851366,G. Deverajan,G.,Deverajan
143922679,R. Saravanan,R.,Saravanan
47184008,S. E,S.,E
2068340582,Yang Xiang,Yang,Xiang
144554647,Lei Zou,Lei,Zou
49330176,Lei Chen,Lei,Chen
144060462,Dongyan Zhao,Dongyan,Zhao
2478322,U. Demiryurek,U.,Demiryurek
3030273,F. Kashani,F.,Kashani
1695369,W. Kazakos,W.,Kazakos
1735014,Ralf Kramer,Ralf,Kramer
47206810,Ralf Nikolai,Ralf,Nikolai
143712721,D. Nikolaidis,D.,Nikolaidis
1403067997,A. Jørgensen,A.,Jørgensen
1741455,Kasper Green Larsen,Kasper,Green Larsen
1424283019,Marsela Thanasi-Boçe,Marsela,Thanasi-Boçe
2290624379,Julian Hoxha,Julian,Hoxha
2603406,E. Tzortzakakis,E.,Tzortzakakis
1390033070,C. Cantalapiedra-Navarrete,C.,Cantalapiedra-Navarrete
1390033105,A. Archidona‐Yuste,A.,Archidona‐Yuste
1390033282,J. E. Palomares‐Rius,J.,E. Palomares‐Rius
143944979,P. Castillo,P.,Castillo
47167828,N. Rajkumar,N.,Rajkumar
153359377,K. Kumar,K.,Kumar
2309594497,P. Subha,P.,Subha
120533110,R. Kavitha,R.,Kavitha
31864533,G. Ausiello,G.,Ausiello
2243882240,Allegra Via,Allegra,Via
1401633900,M. Helmer-Citterich,M.,Helmer-Citterich
2288962103,S.J.Su jitha,S.J.Su,jitha
2288969409,U.Kum aran,U.Kum,aran
2218340602,J. Yan,J.,Yan
1402940677,Anca Doloc-Mihu,Anca,Doloc-Mihu
2829397,R. Calabrese,R.,Calabrese
2249471039,A. Grechko,A.,Grechko
2187038188,M. Yadgarov,M.,Yadgarov
2280690375,A. A. Yakovlev,A.,A. Yakovlev
147283711,L. Berikashvili,L.,Berikashvili
1392252162,A. Kuzovlev,A.,Kuzovlev
2274815451,P. Polyakov,P.,Polyakov
2269536404,I. V. Kuznetsov,I.,V. Kuznetsov
2243839252,V. Likhvantsev,V.,Likhvantsev
2184543910,M. gieske,M.,gieske
143690938,J. Kerns,J.,Kerns
2184956250,G.M. Schmitt,G.M.,Schmitt
2260313937,Goetz Kloecker,Goetz,Kloecker
2260312965,Irfan A Budhani,Irfan,A Budhani
2065393529,Joseph R. Nolan,Joseph,R. Nolan
2245323245,Valerie Williams,Valerie,Williams
2260312963,Deema Alkapalan,Deema,Alkapalan
2127600698,Katelyn Ferguson,Katelyn,Ferguson
2332049887,Ryan Yadav,Ryan,Yadav
2192678702,Royce F Calhoun,Royce,F Calhoun
37366731,T. P. Nghiem,T.,P. Nghiem
33777923,Ni Qin,Ni,Qin
2263551210,Dezhen Song,Dezhen,Song
2279762861,Chenxin Li,Chenxin,Li
2365374487,Haolin Luo,Haolin,Luo
2279750853,Yu Pang,Yu,Pang
2348776137,Yun Liu,Yun,Liu
2405423205,Yutao Luo,Yutao,Luo
2280987103,Xin-Jun Liang,Xin-Jun,Liang
91956400,Hongyi Li,Hongyi,Li
2391512333,Wennuo Li,Wennuo,Li
2280039362,Ling Wang,Ling,Wang
13362381,A. Albaeni,A.,Albaeni
11626627,Gbolahan O. Ogunbayo,Gbolahan,O. Ogunbayo
49211360,Ernesto Jimenez,Ernesto,Jimenez
5466088,Lorraine D. Cornwell,Lorraine,D. Cornwell
13624758,A. Chatterjee,A.,Chatterjee
4432348,W. Khalife,W.,Khalife
6887512,M. Alkhouli,M.,Alkhouli
2615233,S. Kapadia,S.,Kapadia
3443128,H. Jneid,H.,Jneid
3808418,Troy Hawkins,Troy,Hawkins
2646272,S. Luban,S.,Luban
2055393,D. Kihara,D.,Kihara
2393748,Thanit Puthpongsiriporn,Thanit,Puthpongsiriporn
145854447,J. Porter,J.,Porter
2643178,B. Bidanda,B.,Bidanda
2109023626,Ming-En Wang,Ming-En,Wang
2048356,R. Billo,R.,Billo
145299995,Hyung-Ju Cho,Hyung-Ju,Cho
1733783,C. Chung,C.,Chung
87641318,J. Patrich,J.,Patrich
2297611513,Leah Di Segni,Leah,Di Segni
6658971,R. Nagourney,R.,Nagourney
50480551,S. Evans,S.,Evans
32604788,P. Tran,P.,Tran
88194249,Adam J. Nagourney,Adam,J. Nagourney
4159826,P. Sugarbaker,P.,Sugarbaker
2117169866,Jin Zhang,Jin,Zhang
144492566,Q. Wei,Q.,Wei
1805182,Guoqing Chen,Guoqing,Chen
38190596,J. Hirvonen,J.,Hirvonen
2057290,T. Tommila,T.,Tommila
3293355,A. Pakonen,A.,Pakonen
144048839,C. Carlsson,C.,Carlsson
1758985,M. Fedrizzi,M.,Fedrizzi
144928543,R. Fullér,R.,Fullér
2327208871,Marc Scheffler,Marc,Scheffler
2327208868,Thilo I. Dieing,Thilo,I. Dieing
2327208585,Lea Cohausz,Lea,Cohausz
2293570681,Yan Fang,Yan,Fang
2256982003,Qingyao Ai,Qingyao,Ai
1643961315,Jingtao Zhan,Jingtao,Zhan
2260835922,Yiqun Liu,Yiqun,Liu
2275741640,Xiaolong Wu,Xiaolong,Wu
2308870151,Zhao Cao,Zhao,Cao
39537628,Muhammet Damar,Muhammet,Damar
40016884,J. M. Romeu,J.,M. Romeu
1686569,A. Fornés,A.,Fornés
143826881,J. Lladós,J.,Lladós
3021654,Daniel Lowd,Daniel,Lowd
2350000136,Arash Shamaei,Arash,Shamaei
2012969700,Meng Zhao,Meng,Zhao
7954587,Lingang Liu,Lingang,Liu
145469566,Yong Ding,Yong,Ding
153807709,Hua Deng,Hua,Deng
145844506,Hai Liang,Hai,Liang
49527737,Huiyong Wang,Huiyong,Wang
46394436,Yujue Wang,Yujue,Wang
143609167,M. Ramírez,M.,Ramírez
1964866,J. Coddington,J.,Coddington
3779621,W. Maddison,W.,Maddison
2369369,P. Midford,P.,Midford
87687995,L. Prendini,L.,Prendini
2109507310,Jeremy A. Miller,Jeremy,A. Miller
3554514,C. Griswold,C.,Griswold
4793293,G. Hormiga,G.,Hormiga
6720096,P. Sierwald,P.,Sierwald
50164892,N. Scharff,N.,Scharff
46938960,S. Benjamin,S.,Benjamin
40384475,W. Wheeler,W.,Wheeler
1682572,K. Fukuda,K.,Fukuda
46351573,J. Heidemann,J.,Heidemann
153889459,Qiong Luo,Qiong,Luo
1891554,Byron Choi,Byron,Choi
22235386,Yaning Kong,Yaning,Kong
2108527467,Dongmei Li,Dongmei,Li
144388813,Chunshan Li,Chunshan,Li
2064568487,Dianhui Chu,Dianhui,Chu
2113322750,Zekun Yao,Zekun,Yao
2073044451,Alireza Salemi,Alireza,Salemi
1738382087,Mahta Rafiee,Mahta,Rafiee
2499986,Hamed Zamani,Hamed,Zamani
3013763,Luciano Caroprese,Luciano,Caroprese
1757723,E. Zumpano,E.,Zumpano
48819081,Tingting Qi,Tingting,Qi
46701933,Hong Zhang,Hong,Zhang
143803886,Gang Dai,Gang,Dai
1600992085,Mohsen Zakeri,Mohsen,Zakeri
2265648883,Nathaniel K. Brown,Nathaniel,K. Brown
2217624513,Omar Y. Ahmed,Omar,Y. Ahmed
2238683352,Travis Gagie,Travis,Gagie
2737276,Ben Langmead,Ben,Langmead
115452520,S. V. Bogachenko,S.,V. Bogachenko
2269336517,S. V. Shatov,S.,V. Shatov
118406323,Noorul Amin,Noorul,Amin
37853120,Kifayat-Ullah Khan,Kifayat-Ullah,Khan
2806926,Young-Koo Lee,Young-Koo,Lee
2348067854,Yuqi Yue,Yuqi,Yue
2221244433,Zepeng Xue,Zepeng,Xue
2347392483,Zhongyu Guo,Zhongyu,Guo
2325267524,Juan Chen,Juan,Chen
145548316,R. Ramachandran,R.,Ramachandran
2707626,S. Graves,S.,Graves
34910179,S. Movva,S.,Movva
2144439182,Xiang Li,Xiang,Li
2334735172,Bingying Liu,Bingying,Liu
2360274791,Zhan Cheng,Zhan,Cheng
2405744499,Yujing Liu,Yujing,Liu
2336950554,Yanxin Shen,Yanxin,Shen
2350041619,Xiaojun Guo,Xiaojun,Guo
30522013,G. Ramesh,G.,Ramesh
10731140,T. V. R. Kanth,T.,V. R. Kanth
9183023,D. Vasumathi,D.,Vasumathi
39776691,Yitao Duan,Yitao,Duan
2354945825,Jing Wang,Jing,Wang
2196723330,Haiyong Bao,Haiyong,Bao
2288631623,Na Ruan,Na,Ruan
2367261013,Qinglei Kong,Qinglei,Kong
2355849415,Cheng Huang,Cheng,Huang
2255372847,Hong-ning Dai,Hong-ning,Dai
49557518,G. Xi,G.,Xi
50365559,Chuan Xiao,Chuan,Xiao
1689430,Y. Ishikawa,Y.,Ishikawa
2107937893,Y. Kim,Y.,Kim
2364468628,Zhiyuan Hu,Zhiyuan,Hu
2299119896,H. Jeong,H.,Jeong
2362865475,Eugene Park,Eugene,Park
2295954288,Shuyue Stella Li,Shuyue,Stella Li
2298091351,Chanwoo Park,Chanwoo,Park
2356785034,Shiyun Xiong,Shiyun,Xiong
2349746017,M. Lu,M.,Lu
2329088002,Hyeonhoon Lee,Hyeonhoon,Lee
2348937109,Xin Liu,Xin,Liu
2315286830,D. McDuff,D.,McDuff
2287781906,Cynthia Breazeal,Cynthia,Breazeal
2348191300,S. Tulebaev,S.,Tulebaev
2329047452,Hae Won Park,Hae,Won Park
2805807,R. Dasgupta,R.,Dasgupta
2166891,S. Dey,S.,Dey
1713201,A. Basu,A.,Basu
1838091053,Ping Huang,Ping,Huang
2116695113,Meng Zhao,Meng,Zhao
2159478531,Yuan‐Yuan Wei,Yuan‐Yuan,Wei
121857867,F. Xia,F.,Xia
2346128609,Koral Shah,Koral,Shah
2274709569,George Zhang,George,Zhang
2211166244,Xiaochen Li,Xiaochen,Li
2401200270,V. Abreu de Goes,V.,Abreu de Goes
2154786072,Daniela V. Castro,Daniela,V. Castro
2188111534,Benjamin D. Mercier,Benjamin,D. Mercier
2280048290,S. Jaime-Casas,S.,Jaime-Casas
2422118710,Ruth Simon,Ruth,Simon
2346222065,Samuel Dickter,Samuel,Dickter
2347696064,Lily Lau,Lily,Lau
2281887775,Jaya Goud,Jaya,Goud
2275388607,Akasha Dukkipati,Akasha,Dukkipati
2422040659,J. Fann,J.,Fann
15671948,M. Zugman,M.,Zugman
2308558162,N. Dizman,N.,Dizman
2268836590,R. Barragán-Carrillo,R.,Barragán-Carrillo
2237974426,A. Tripathi,A.,Tripathi
2341911170,C. Nguyen,C.,Nguyen
1403342691,A. Chehrazi-Raffle,A.,Chehrazi-Raffle
2265086338,S. Pal,S.,Pal
3432029,Thinh Minh Do,Thinh,Minh Do
1744555,Yasuko Matsubara,Yasuko,Matsubara
1734077,Y. Sakurai,Y.,Sakurai
51498693,Anna Visvizi,Anna,Visvizi
1727258,Miltiadis Demetrios Lytras,Miltiadis,Demetrios Lytras
3035633,Naif R. Aljohani,Naif,R. Aljohani
2363862834,Dominik Stammbach,Dominik,Stammbach
2405963572,Kylie Zhang,Kylie,Zhang
2387893707,Patty Liu,Patty,Liu
2322962897,Nimra Nadeem,Nimra,Nadeem
2285097659,Lucia Zheng,Lucia,Zheng
2387786479,Peter Henderson,Peter,Henderson
40935273,F. Ferri,F.,Ferri
1783230,M. Rafanelli,M.,Rafanelli
37078591,Lina Roa,Lina,Roa
2099175666,Ellie Moeller,Ellie,Moeller
3829672,Zachary Fowler,Zachary,Fowler
113565678,Rodrigo Vaz Ferreira,Rodrigo,Vaz Ferreira
20542699,Sebastian Mohar,Sebastian,Mohar
1411145185,T. Uribe-Leitz,T.,Uribe-Leitz
40373350,A. Guilloux,A.,Guilloux
6685780,A. Mohar,A.,Mohar
2033547,R. Riviello,R.,Riviello
5802078,J. Meara,J.,Meara
2095034106,J. Souza,J.,Souza
134841105,Valeria Macías,Valeria,Macías
2320736642,N. Nawabi,N.,Nawabi
98387321,B. Saway,B.,Saway
